id,area,amoblado,numero_habitaciones
121270,28,52,0,3
121271,48,17,1,1
121272,64,20,1,2
121273,37,28,1,1
121274,42,92,0,2
121275,50,83,1,4
121276,26,63,0,3
121277,43,84,1,2
121278,70,61,1,3
121279,58,01,1,1
121280,53,80,1,2
121281,36,60,1,4
121282,77,49,0,2
121283,50,67,1,2
121284,42,69,1,1
121285,55,12,1,1
121286,73,68,1,2
121287,65,42,1,3
121288,53,99,0,4
121289,62,58,0,1
121290,70,69,0,4
121291,42,33,0,4
121292,49,96,0,4
121293,41,75,0,2
121294,62,07,1,1
121295,73,16,0,3
121296,72,56,1,3
121297,66,65,1,4
121298,66,19,1,4
121299,38,70,1,3
121300,36,63,0,3
121301,57,65,0,3
121302,79,63,1,4
121303,38,83,0,3
121304,27,39,0,1
121305,56,95,0,4
121306,59,12,1,3
121307,27,09,1,3
121308,36,32,0,1
121309,27,75,1,4
121310,71,33,0,2
121311,71,49,1,2
121312,74,80,1,2
121313,66,98,1,2
121314,54,42,1,1
121315,48,81,0,4
121316,63,19,0,2
121317,60,33,1,4
121318,44,23,1,4
121319,32,16,1,3
121320,42,04,0,2
121321,28,55,0,4
121322,58,22,0,2
121323,52,49,1,1
121324,35,25,0,3
121325,61,17,1,2
121326,32,63,0,2
121327,50,58,1,3
121328,69,04,0,2
121329,26,61,0,2
121330,43,64,1,1
121331,74,51,1,2
121332,39,15,0,1
121333,68,77,1,3
121334,50,69,0,2
121335,70,73,0,2
121336,36,43,1,1
121337,69,81,0,1
121338,68,48,1,1
121339,40,00,1,3
121340,75,61,0,2
121341,58,78,1,2
121342,75,32,1,3
121343,71,59,1,1
121344,35,66,1,3
121345,30,54,0,1
121346,44,40,0,2
121347,33,12,0,2
121348,67,65,1,1
121349,35,58,0,4
121350,44,74,0,3
121351,42,46,0,2
121352,66,41,1,2
121353,43,58,1,3
121354,52,68,1,1
121355,42,89,1,3
121356,28,26,1,2
121357,54,33,0,4
121358,35,57,0,3
121359,62,37,0,3
121360,65,61,0,1
121361,31,99,1,3
121362,61,35,1,4
121363,46,42,1,2
121364,36,46,0,3
121365,32,26,1,3
121366,74,60,0,4
121367,27,55,0,4
121368,27,05,0,3
121369,73,18,1,3
121370,49,32,0,3
121371,55,20,1,1
121372,77,31,0,2
121373,39,38,0,2
121374,61,31,1,4
121375,62,73,0,4
121376,26,37,0,2
121377,30,69,1,1
121378,72,01,0,1
121379,50,67,0,2
121380,25,50,1,1
121381,71,52,1,2
121382,65,30,1,1
121383,58,22,1,3
121384,26,28,0,3
121385,49,72,1,1
121386,46,81,0,4
121387,53,68,1,3
121388,76,82,0,3
121389,40,12,1,4
121390,64,85,0,3
121391,57,93,0,3
121392,65,02,1,4
121393,75,62,0,3
121394,39,02,1,2
121395,45,90,1,1
121396,73,60,0,4
121397,63,80,1,3
121398,33,39,1,1
121399,27,63,0,4
121400,79,87,0,4
121401,45,94,0,2
121402,46,11,1,1
121403,35,87,0,1
121404,42,73,0,1
121405,57,15,0,4
121406,44,82,1,2
121407,60,87,1,3
121408,76,67,0,4
121409,46,84,1,3
121410,30,89,1,4
121411,78,04,1,4
121412,27,91,1,1
121413,63,87,0,1
121414,43,16,0,3
121415,55,94,1,2
121416,72,92,1,3
121417,58,80,1,2
121418,73,46,1,4
121419,78,03,0,4
121420,65,18,1,3
121421,45,22,1,1
121422,52,34,0,2
121423,34,98,1,2
121424,78,79,1,3
121425,78,52,1,2
121426,56,39,1,3
121427,38,46,1,4
121428,41,25,0,1
121429,62,57,1,1
121430,54,75,0,3
121431,42,21,0,2
121432,25,38,0,1
121433,76,13,1,3
121434,65,36,1,1
121435,54,29,1,2
121436,26,06,0,2
121437,59,81,0,4
121438,43,42,0,3
121439,64,08,0,4
121440,72,75,1,4
121441,34,75,1,3
121442,46,04,1,2
121443,43,20,0,4
121444,39,77,1,1
121445,64,75,0,2
121446,67,33,1,3
121447,25,77,1,4
121448,46,22,1,2
121449,35,91,0,4
121450,66,13,0,4
121451,25,36,0,4
121452,74,65,1,2
121453,29,06,1,3
121454,39,88,0,3
121455,56,70,0,2
121456,35,93,1,1
121457,28,35,0,4
121458,79,44,0,3
121459,55,88,0,2
121460,52,68,0,4
121461,43,31,1,2
121462,73,47,0,2
121463,46,59,0,4
121464,35,87,0,1
121465,39,81,0,2
121466,26,79,1,4
121467,69,60,1,3
121468,38,74,0,3
121469,50,40,1,4
121470,71,80,1,4
121471,67,14,0,1
121472,60,45,0,3
121473,30,85,0,3
121474,40,22,1,4
121475,50,73,0,4
121476,53,92,1,2
121477,58,28,1,4
121478,67,04,1,2
121479,58,27,0,2
121480,56,25,1,4
121481,66,76,0,3
121482,53,68,1,4
121483,49,21,1,1
121484,65,72,1,4
121485,38,50,1,2
121486,32,22,1,3
121487,59,51,1,1
121488,36,46,1,2
121489,56,46,1,4
121490,26,24,1,4
121491,78,77,1,2
121492,67,72,0,3
121493,39,54,0,3
121494,36,97,0,4
121495,78,39,0,4
121496,67,16,0,3
121497,62,97,0,1
121498,35,98,1,4
121499,52,53,0,2
121500,74,79,1,3
121501,54,80,0,4
121502,53,55,0,2
121503,73,01,0,2
121504,74,11,0,2
121505,41,04,1,4
121506,48,39,1,1
121507,36,60,1,1
121508,63,44,1,4
121509,62,85,1,3
121510,37,82,1,3
121511,41,24,1,1
121512,58,80,0,2
121513,31,11,1,1
121514,30,44,0,3
121515,69,75,1,4
121516,58,09,1,3
121517,56,66,1,3
121518,48,52,0,2
121519,73,86,0,2
121520,65,81,0,2
121521,35,70,1,1
121522,35,37,0,2
121523,39,92,0,2
121524,66,22,1,3
121525,45,24,0,3
121526,57,88,0,4
121527,53,07,1,4
121528,66,82,1,3
121529,70,02,0,3
121530,50,85,0,4
121531,59,50,1,3
121532,29,71,1,3
121533,40,37,0,4
121534,64,71,1,1
121535,63,64,0,2
121536,51,96,1,2
121537,41,35,0,1
121538,37,00,0,1
121539,69,19,1,4
121540,75,04,0,4
121541,38,22,1,3
121542,47,71,1,4
121543,61,37,1,3
121544,56,63,1,3
121545,56,54,1,3
121546,65,75,0,3
121547,33,24,0,3
121548,33,50,0,2
121549,73,54,0,4
121550,74,34,0,3
121551,45,29,0,4
121552,52,54,0,4
121553,42,01,0,3
121554,62,86,0,4
121555,50,88,1,2
121556,29,18,0,1
121557,77,53,1,2
121558,44,42,0,3
121559,62,30,0,3
121560,54,11,1,3
121561,42,86,1,2
121562,47,47,0,3
121563,54,08,1,2
121564,50,55,1,4
121565,78,31,0,1
121566,61,89,0,4
121567,46,38,0,1
121568,52,89,1,1
121569,38,04,0,3
121570,45,94,0,1
121571,32,63,1,3
121572,60,24,0,2
121573,68,20,0,3
121574,45,16,1,1
121575,59,21,1,3
121576,68,12,0,1
121577,76,41,0,3
121578,45,28,0,3
121579,68,17,0,4
121580,46,89,1,3
121581,76,41,1,3
121582,47,30,0,1
121583,30,60,0,3
121584,60,94,0,4
121585,32,37,1,2
121586,77,34,1,3
121587,72,17,1,2
121588,75,49,0,2
121589,35,00,0,1
121590,57,74,0,2
121591,28,49,1,4
121592,33,38,0,3
121593,68,10,1,4
121594,54,82,1,2
121595,62,12,1,3
121596,27,26,0,2
121597,48,98,1,2
121598,30,18,1,3
121599,45,55,0,3
121600,44,67,0,3
121601,61,18,1,3
121602,52,66,1,3
121603,40,18,1,2
121604,55,71,0,2
121605,66,94,0,1
121606,67,20,1,4
121607,56,59,1,3
121608,45,39,1,3
121609,42,12,0,4
121610,53,06,1,1
121611,28,50,1,3
121612,77,77,0,1
121613,71,65,0,2
121614,47,52,0,1
121615,46,43,0,4
121616,78,47,1,2
121617,74,34,0,3
121618,34,87,0,4
121619,61,30,0,2
121620,57,18,0,4
121621,37,97,0,3
121622,78,42,1,4
121623,25,59,0,2
121624,52,26,1,3
121625,26,62,0,2
121626,77,94,1,1
121627,41,41,1,4
121628,52,87,1,2
121629,55,17,0,4
121630,74,43,1,1
121631,79,66,0,3
121632,51,70,1,2
121633,72,91,1,2
121634,57,07,0,3
121635,68,53,0,1
121636,36,56,0,2
121637,65,24,0,3
121638,45,97,0,1
121639,55,76,1,2
121640,53,65,1,2
121641,41,18,0,3
121642,62,03,0,2
121643,35,32,1,3
121644,41,51,0,3
121645,44,87,0,2
121646,66,25,0,1
121647,61,66,1,3
121648,44,09,0,3
121649,73,54,1,4
121650,57,30,1,3
121651,66,01,0,1
121652,69,20,0,3
121653,31,74,0,3
121654,56,73,1,2
121655,27,48,0,3
121656,65,49,0,4
121657,72,67,1,3
121658,77,46,1,4
121659,35,67,0,4
121660,72,60,0,2
121661,67,33,1,2
121662,26,12,1,1
121663,53,95,0,3
121664,36,92,0,4
121665,50,80,1,1
121666,60,47,0,2
121667,75,66,0,3
121668,30,23,1,4
121669,36,35,0,4
121670,68,27,1,2
121671,39,80,0,1
121672,44,49,0,2
121673,46,54,0,1
121674,63,77,1,4
121675,50,31,0,4
121676,34,50,0,3
121677,43,37,1,2
121678,26,69,1,4
121679,77,68,1,3
121680,51,65,1,4
121681,77,12,0,2
121682,65,42,1,4
121683,45,90,0,1
121684,51,16,0,2
121685,68,55,0,1
121686,38,12,0,4
121687,33,76,1,3
121688,47,48,1,4
121689,71,09,1,2
121690,52,90,0,4
121691,47,39,0,1
121692,47,26,0,2
121693,27,04,1,2
121694,48,96,0,3
121695,66,75,1,3
121696,56,76,1,2
121697,28,53,1,3
121698,78,41,0,2
121699,69,07,1,2
121700,51,54,1,2
121701,76,78,1,1
121702,69,53,0,3
121703,42,88,0,2
121704,30,96,0,3
121705,43,46,0,4
121706,33,70,1,3
121707,73,46,1,2
121708,34,44,0,3
121709,70,58,0,4
121710,69,35,0,2
121711,37,99,0,2
121712,61,26,0,3
121713,29,32,1,1
121714,79,10,1,2
121715,66,76,1,3
121716,61,87,0,2
121717,78,17,1,3
121718,51,89,0,3
121719,40,34,0,1
121720,59,30,0,3
121721,45,63,1,2
121722,30,24,0,4
121723,28,23,1,1
121724,42,16,0,3
121725,79,25,1,1
121726,67,16,0,1
121727,76,25,1,4
121728,49,14,1,4
121729,46,73,1,3
121730,63,94,1,3
121731,61,05,1,1
121732,39,00,0,3
121733,68,44,0,1
121734,60,44,0,1
121735,43,14,0,2
121736,41,74,0,2
121737,61,48,0,1
121738,63,29,0,3
121739,76,57,0,3
121740,39,19,0,1
121741,71,20,1,1
121742,73,78,1,4
121743,79,60,1,4
121744,56,14,0,3
121745,66,28,0,1
121746,27,97,1,3
121747,40,94,0,1
121748,79,22,1,1
121749,61,68,1,3
121750,27,42,1,4
121751,60,27,1,4
121752,44,71,0,1
121753,78,58,0,2
121754,45,16,0,2
121755,32,72,0,2
121756,26,74,1,3
121757,34,09,0,1
121758,60,25,0,1
121759,66,26,1,4
121760,72,76,1,3
121761,38,37,0,3
121762,58,79,0,3
121763,37,96,0,4
121764,78,84,0,1
121765,30,11,0,1
121766,78,56,1,2
121767,58,49,0,2
121768,63,97,0,2
121769,71,59,0,2
121770,35,65,1,2
121771,27,86,1,3
121772,43,57,1,2
121773,43,90,1,1
121774,49,46,1,3
121775,62,24,0,1
121776,59,97,1,4
121777,50,09,0,4
121778,49,48,0,2
121779,63,04,0,1
121780,68,77,0,1
121781,54,27,0,4
121782,60,44,0,3
121783,63,11,1,1
121784,28,62,0,1
121785,37,35,1,1
121786,27,48,0,4
121787,31,49,1,2
121788,48,89,1,3
121789,55,46,1,4
121790,29,30,1,4
121791,33,77,0,3
121792,54,57,0,1
121793,66,84,0,1
121794,75,30,1,2
121795,27,47,1,2
121796,56,94,1,3
121797,55,91,1,3
121798,76,07,0,2
121799,40,90,1,3
121800,39,32,1,3
121801,35,91,0,3
121802,37,51,0,2
121803,25,08,0,3
121804,30,67,1,3
121805,34,21,1,2
121806,71,54,1,4
121807,54,61,0,1
121808,50,44,0,3
121809,29,02,0,1
121810,31,73,1,3
121811,37,09,0,2
121812,74,60,1,4
121813,77,21,1,4
121814,53,66,0,4
121815,27,33,1,2
121816,57,22,1,1
121817,30,07,0,1
121818,53,52,1,3
121819,64,44,1,1
121820,52,49,0,4
121821,76,01,0,2
121822,72,52,1,1
121823,79,66,1,3
121824,31,59,1,1
121825,25,04,1,4
121826,79,03,1,3
121827,29,05,1,4
121828,51,02,0,3
121829,74,90,1,1
121830,37,59,1,3
121831,63,32,0,4
121832,39,06,0,3
121833,42,76,1,3
121834,50,04,1,3
121835,45,21,0,2
121836,40,80,1,4
121837,28,31,0,1
121838,27,26,1,4
121839,62,84,1,2
121840,51,54,1,2
121841,48,64,0,2
121842,36,43,0,3
121843,60,63,1,4
121844,77,99,0,4
121845,42,14,0,1
121846,34,47,0,2
121847,39,29,1,3
121848,57,33,1,1
121849,71,17,0,2
121850,32,67,1,1
121851,40,57,1,2
121852,32,13,0,4
121853,59,14,0,2
121854,44,03,0,4
121855,29,21,0,4
121856,34,89,0,1
121857,30,03,1,4
121858,78,51,0,2
121859,50,04,0,4
121860,27,60,1,2
121861,37,49,1,2
121862,75,53,1,3
121863,54,86,1,1
121864,52,41,1,3
121865,61,61,1,4
121866,71,59,1,2
121867,74,16,1,1
121868,34,19,0,4
121869,44,87,0,1
121870,26,47,1,1
121871,77,89,1,2
121872,42,86,1,2
121873,55,49,1,3
121874,52,78,1,2
121875,51,44,1,3
121876,72,61,0,1
121877,59,32,1,3
121878,71,58,1,4
121879,68,69,0,2
121880,70,38,0,2
121881,64,41,0,4
121882,44,30,1,4
121883,32,92,0,2
121884,78,36,1,4
121885,41,62,0,2
121886,28,21,1,4
121887,68,52,0,4
121888,46,29,0,4
121889,27,55,1,2
121890,46,73,1,1
121891,79,66,1,4
121892,44,83,0,3
121893,36,62,0,1
121894,47,04,0,3
121895,32,60,1,2
121896,74,53,0,2
121897,51,64,1,3
121898,60,92,0,2
121899,53,79,1,3
121900,79,57,1,2
121901,39,86,1,4
121902,52,84,1,3
121903,38,77,1,1
121904,59,22,0,1
121905,42,39,1,2
121906,75,58,1,1
121907,32,37,1,3
121908,56,69,1,1
121909,77,61,1,2
121910,62,08,0,1
121911,65,96,1,2
121912,69,57,0,1
121913,62,46,0,3
121914,48,17,1,3
121915,34,58,1,4
121916,61,62,1,4
121917,40,30,0,3
121918,66,27,0,2
121919,75,70,1,3
121920,57,67,0,1
121921,73,75,0,2
121922,62,02,0,2
121923,55,40,0,4
121924,42,57,0,2
121925,50,53,0,2
121926,33,09,0,1
121927,47,97,0,3
121928,34,85,0,1
121929,67,09,0,3
121930,41,14,1,2
121931,58,17,1,2
121932,49,56,1,1
121933,53,87,0,3
121934,36,77,1,4
121935,72,45,0,1
121936,68,75,0,2
121937,77,74,0,3
121938,36,67,0,1
121939,42,52,1,1
121940,41,39,0,3
121941,29,40,0,2
121942,65,99,1,2
121943,38,59,0,4
121944,32,83,1,4
121945,61,69,1,2
121946,30,23,0,3
121947,56,79,1,1
121948,32,78,1,3
121949,52,45,1,3
121950,51,12,1,3
121951,60,73,0,4
121952,72,47,0,1
121953,38,23,0,1
121954,49,28,0,2
121955,53,76,1,1
121956,67,66,1,3
121957,48,78,1,1
121958,32,82,1,1
121959,61,58,0,2
121960,60,01,0,3
121961,63,35,1,2
121962,43,45,1,1
121963,38,75,1,1
121964,69,24,0,1
121965,54,03,0,4
121966,64,34,0,1
121967,39,63,0,4
121968,56,71,1,2
121969,77,35,0,2
121970,29,85,1,1
121971,57,28,1,1
121972,34,13,0,1
121973,65,40,0,2
121974,51,65,0,3
121975,53,95,0,4
121976,73,56,0,1
121977,58,43,0,4
121978,53,12,1,4
121979,53,44,0,2
121980,73,36,0,1
121981,64,98,0,1
121982,52,53,0,4
121983,78,04,0,3
121984,64,68,1,4
121985,65,67,1,1
121986,50,15,1,3
121987,65,93,1,4
121988,45,10,0,3
121989,52,65,1,1
121990,38,44,0,1
121991,60,09,1,1
121992,49,49,0,3
121993,53,43,0,3
121994,61,01,1,1
121995,28,03,1,2
121996,51,04,1,3
121997,70,66,1,3
121998,69,75,1,4
121999,71,50,1,2
122000,78,60,0,4
122001,78,93,1,2
122002,61,21,0,3
122003,72,67,0,3
122004,34,83,1,1
122005,62,74,1,1
122006,73,60,1,1
122007,31,48,1,2
122008,45,16,1,1
122009,66,21,1,4
122010,71,15,0,1
122011,43,21,1,4
122012,76,11,1,3
122013,68,91,0,1
122014,45,61,1,4
122015,39,76,1,3
122016,27,87,0,3
122017,56,87,0,1
122018,79,75,0,4
122019,50,97,1,1
122020,61,10,1,4
122021,40,08,0,2
122022,27,72,1,1
122023,78,47,1,1
122024,45,20,0,1
122025,63,54,0,2
122026,65,29,1,4
122027,61,42,0,2
122028,79,90,0,3
122029,66,13,1,3
122030,72,60,0,4
122031,57,48,1,2
122032,66,76,1,4
122033,60,60,0,4
122034,73,45,1,2
122035,65,92,0,4
122036,66,74,0,1
122037,27,35,0,1
122038,60,78,1,2
122039,72,97,0,4
122040,40,99,0,3
122041,61,89,1,3
122042,39,32,1,2
122043,74,89,0,1
122044,76,37,0,2
122045,77,52,0,3
122046,57,22,1,2
122047,34,40,1,4
122048,47,61,0,3
122049,66,27,0,4
122050,76,82,1,1
122051,56,39,0,4
122052,43,75,1,4
122053,57,76,0,2
122054,53,30,1,1
122055,79,99,1,1
122056,33,74,0,4
122057,55,96,1,4
122058,73,60,0,2
122059,33,09,1,2
122060,62,27,0,2
122061,75,23,0,2
122062,34,52,1,1
122063,36,83,0,4
122064,76,66,1,1
122065,26,94,0,1
122066,69,58,1,3
122067,78,71,0,2
122068,46,61,1,4
122069,56,98,0,4
122070,29,94,0,3
122071,44,65,0,2
122072,73,75,1,4
122073,68,72,1,3
122074,68,34,0,3
122075,56,23,1,1
122076,77,93,0,3
122077,41,80,0,3
122078,49,69,1,3
122079,33,70,0,1
122080,60,82,1,4
122081,71,02,1,4
122082,75,01,0,1
122083,41,46,1,4
122084,55,46,0,4
122085,67,47,1,2
122086,31,79,1,1
122087,28,10,1,2
122088,43,86,1,3
122089,62,96,0,2
122090,72,97,1,3
122091,79,05,0,1
122092,66,84,0,1
122093,26,32,1,2
122094,33,78,0,2
122095,54,86,1,1
122096,40,03,0,4
122097,77,90,0,1
122098,36,10,0,2
122099,51,72,0,1
122100,76,30,1,4
122101,29,65,0,4
122102,27,13,0,4
122103,72,97,0,4
122104,58,87,0,2
122105,65,76,1,1
122106,50,49,0,3
122107,30,09,1,4
122108,67,30,0,2
122109,52,83,1,3
122110,45,32,0,2
122111,48,00,0,1
122112,39,49,1,4
122113,35,60,1,1
122114,77,25,0,2
122115,25,49,0,3
122116,25,04,1,4
122117,76,42,0,3
122118,64,31,0,1
122119,44,99,0,4
122120,51,76,1,4
122121,28,19,0,2
122122,57,27,1,3
122123,71,51,0,3
122124,66,65,1,3
122125,61,26,0,3
122126,25,14,1,4
122127,74,05,0,1
122128,74,77,1,1
122129,69,75,0,4
122130,58,14,0,3
122131,29,26,0,2
122132,43,64,1,4
122133,77,60,1,2
122134,74,96,0,4
122135,75,91,0,2
122136,38,07,1,4
122137,68,29,1,3
122138,60,45,0,1
122139,69,80,0,1
122140,73,95,0,2
122141,64,73,0,3
122142,75,66,1,4
122143,56,31,1,3
122144,60,75,1,3
122145,72,53,0,4
122146,77,69,0,4
122147,41,37,0,1
122148,62,73,1,2
122149,41,59,0,4
122150,62,86,0,3
122151,32,99,0,2
122152,52,62,1,4
122153,55,47,1,2
122154,77,71,0,3
122155,66,06,0,1
122156,64,25,0,1
122157,64,12,0,1
122158,48,84,0,3
122159,36,92,1,3
122160,71,32,1,4
122161,65,46,0,3
122162,63,62,0,2
122163,51,52,1,3
122164,38,11,1,2
122165,27,88,0,1
122166,52,14,1,1
122167,28,03,1,4
122168,33,88,0,3
122169,32,10,1,4
122170,60,60,0,3
122171,34,32,1,1
122172,63,29,1,3
122173,38,93,0,4
122174,73,69,1,3
122175,48,58,1,3
122176,73,83,0,2
122177,31,16,0,2
122178,71,98,1,3
122179,74,18,0,1
122180,68,19,1,3
122181,77,39,0,4
122182,78,07,0,4
122183,76,26,1,1
122184,66,16,1,1
122185,74,23,1,1
122186,40,83,1,2
122187,61,60,1,3
122188,36,76,0,4
122189,27,75,1,1
122190,61,91,1,4
122191,40,96,1,2
122192,62,57,0,1
122193,56,25,0,4
122194,55,81,0,2
122195,73,16,0,1
122196,35,80,1,1
122197,72,83,0,4
122198,64,78,1,4
122199,57,52,1,4
122200,74,11,1,1
122201,67,57,1,3
122202,35,81,1,1
122203,61,67,0,3
122204,39,30,1,3
122205,56,31,0,4
122206,26,37,1,2
122207,54,01,1,2
122208,38,40,0,2
122209,72,81,0,1
122210,42,23,0,4
122211,76,64,1,2
122212,29,95,1,2
122213,66,54,0,1
122214,55,51,1,3
122215,31,03,0,3
122216,79,59,0,1
122217,27,12,1,3
122218,41,90,1,4
122219,56,36,1,4
122220,70,68,1,2
122221,26,21,0,4
122222,77,95,0,2
122223,71,53,0,4
122224,58,05,0,1
122225,79,24,1,4
122226,43,33,0,3
122227,31,51,1,4
122228,51,77,1,2
122229,53,77,1,3
122230,61,75,0,2
122231,73,09,1,4
122232,72,04,1,4
122233,59,07,0,3
122234,53,78,0,4
122235,61,75,0,3
122236,27,73,1,3
122237,48,92,1,3
122238,37,63,1,4
122239,59,84,1,2
122240,72,18,1,2
122241,58,70,1,2
122242,31,25,0,3
122243,33,72,0,1
122244,75,84,0,1
122245,35,38,1,4
122246,27,56,1,1
122247,60,62,1,1
122248,28,99,1,1
122249,67,71,0,3
122250,29,80,1,3
122251,52,44,1,3
122252,60,13,0,3
122253,62,40,0,1
122254,46,00,1,4
122255,26,08,0,1
122256,76,22,0,1
122257,31,02,0,4
122258,52,08,1,4
122259,57,12,1,4
122260,60,72,1,2
122261,38,19,0,2
122262,78,00,0,3
122263,44,75,0,4
122264,42,74,0,3
122265,43,09,1,2
122266,28,74,1,4
122267,49,60,1,3
122268,36,97,0,1
122269,49,62,0,3
122270,70,04,0,2
122271,51,09,1,1
122272,49,86,0,4
122273,43,78,0,3
122274,78,91,1,4
122275,49,60,0,4
122276,65,01,1,4
122277,73,33,0,2
122278,34,29,0,1
122279,67,62,1,4
122280,52,76,0,2
122281,76,49,0,3
122282,74,85,0,2
122283,58,13,0,3
122284,79,60,1,4
122285,55,69,1,3
122286,39,33,0,1
122287,26,43,0,1
122288,57,88,1,1
122289,66,16,0,1
122290,49,92,0,4
122291,69,37,1,4
122292,45,61,0,2
122293,71,67,1,1
122294,42,74,1,1
122295,51,69,0,2
122296,39,65,0,4
122297,36,16,1,4
122298,34,44,1,2
122299,60,56,1,2
122300,33,72,0,4
122301,50,50,0,2
122302,64,77,1,1
122303,72,80,1,4
122304,53,14,1,1
122305,52,46,1,3
122306,56,54,1,3
122307,39,22,1,3
122308,43,76,0,3
122309,55,77,1,2
122310,58,68,1,3
122311,27,96,0,3
122312,69,91,1,3
122313,53,78,1,4
122314,69,37,0,4
122315,55,63,1,2
122316,74,43,0,3
122317,69,92,1,1
122318,70,57,0,4
122319,58,24,0,3
122320,38,62,0,3
122321,35,76,0,2
122322,69,35,0,1
122323,45,08,0,3
122324,46,51,1,1
122325,54,68,1,4
122326,78,28,0,4
122327,66,41,1,2
122328,59,48,1,4
122329,31,41,1,1
122330,56,24,0,1
122331,47,09,0,2
122332,58,46,1,2
122333,26,39,0,4
122334,30,45,0,1
122335,64,23,0,2
122336,75,86,1,2
122337,36,70,0,4
122338,39,97,0,4
122339,27,72,1,4
122340,72,95,0,2
122341,72,57,0,3
122342,59,60,1,1
122343,76,47,0,2
122344,78,33,0,1
122345,33,32,0,1
122346,50,95,1,1
122347,73,36,0,2
122348,46,16,0,3
122349,53,54,0,1
122350,40,82,1,3
122351,53,30,1,4
122352,43,24,1,1
122353,36,36,0,3
122354,71,24,0,4
122355,34,29,1,3
122356,46,81,1,4
122357,39,13,1,2
122358,47,74,1,1
122359,30,64,1,4
122360,76,72,1,3
122361,63,54,1,3
122362,47,32,1,2
122363,37,62,0,1
122364,71,05,0,1
122365,78,74,0,2
122366,75,96,1,1
122367,60,00,0,1
122368,56,68,0,4
122369,49,82,0,4
122370,42,24,1,1
122371,57,78,0,4
122372,41,69,0,3
122373,33,46,0,4
122374,75,06,1,3
122375,31,68,1,3
122376,41,18,1,1
122377,66,19,0,2
122378,52,99,0,3
122379,29,42,0,4
122380,27,29,1,1
122381,34,71,0,3
122382,59,85,0,4
122383,42,70,1,3
122384,37,25,0,3
122385,32,49,0,2
122386,65,93,0,3
122387,27,06,1,1
122388,43,25,1,1
122389,51,34,0,1
122390,55,96,1,4
122391,25,54,1,3
122392,45,53,0,4
122393,27,47,0,2
122394,37,88,0,3
122395,45,58,0,1
122396,25,46,0,1
122397,35,18,1,3
122398,66,18,0,3
122399,73,56,0,4
122400,50,85,1,2
122401,60,93,1,1
122402,43,92,0,1
122403,73,50,1,1
122404,33,92,0,3
122405,79,52,0,1
122406,39,07,0,4
122407,52,42,0,2
122408,34,74,0,3
122409,64,47,0,4
122410,31,94,0,1
122411,51,13,1,4
122412,60,18,1,2
122413,48,51,1,3
122414,48,54,1,1
122415,75,11,0,2
122416,74,08,1,4
122417,25,43,0,1
122418,70,61,0,3
122419,35,63,1,4
122420,63,42,1,1
122421,56,80,1,2
122422,25,16,1,2
122423,62,88,1,4
122424,74,33,1,1
122425,68,36,0,3
122426,33,89,1,2
122427,77,08,0,3
122428,67,67,0,3
122429,31,02,0,3
122430,53,78,1,2
122431,79,00,0,3
122432,41,07,0,4
122433,69,27,0,4
122434,51,03,1,4
122435,63,18,1,3
122436,42,93,0,3
122437,26,93,1,1
122438,57,41,0,2
122439,67,03,0,1
122440,30,32,1,3
122441,59,77,1,3
122442,35,07,1,2
122443,49,62,0,1
122444,47,31,1,3
122445,48,05,1,3
122446,36,95,0,4
122447,41,06,0,4
122448,64,25,0,3
122449,51,90,0,2
122450,30,15,0,4
122451,78,31,1,1
122452,37,84,0,4
122453,49,12,0,2
122454,47,45,1,3
122455,73,95,1,4
122456,77,43,0,2
122457,66,50,0,3
122458,46,00,0,4
122459,54,86,0,1
122460,61,28,0,4
122461,32,53,0,3
122462,56,01,1,1
122463,79,86,1,1
122464,40,85,0,2
122465,40,43,0,4
122466,53,44,0,3
122467,42,88,1,1
122468,42,21,0,1
122469,42,46,0,3
122470,78,29,0,2
122471,44,19,0,3
122472,50,43,1,4
122473,63,78,0,1
122474,29,35,1,1
122475,67,42,1,3
122476,62,68,0,4
122477,58,86,0,3
122478,41,51,1,2
122479,53,46,0,3
122480,48,93,0,4
122481,76,10,1,2
122482,68,09,0,4
122483,48,22,1,2
122484,78,40,1,1
122485,73,46,0,1
122486,62,59,0,1
122487,27,15,1,3
122488,38,70,1,3
122489,42,51,1,2
122490,29,54,1,3
122491,58,16,1,3
122492,66,23,1,2
122493,37,17,1,4
122494,42,65,0,1
122495,34,04,1,2
122496,64,84,1,2
122497,34,15,0,2
122498,32,93,1,4
122499,68,61,1,4
122500,42,68,0,1
122501,49,45,1,3
122502,34,89,1,2
122503,46,69,1,1
122504,71,08,1,2
122505,57,56,1,4
122506,78,07,0,4
122507,54,61,1,2
122508,77,09,1,1
122509,26,43,1,3
122510,31,57,1,2
122511,41,35,1,2
122512,39,02,0,1
122513,79,33,1,1
122514,41,92,0,2
122515,47,30,1,3
122516,28,77,1,1
122517,55,63,0,2
122518,46,28,0,1
122519,56,83,1,3
122520,34,99,0,3
122521,77,38,0,1
122522,74,58,0,3
122523,77,75,0,2
122524,25,83,1,2
122525,48,56,1,4
122526,32,73,1,4
122527,70,24,1,3
122528,47,08,1,3
122529,51,80,0,3
122530,50,06,0,2
122531,68,61,0,3
122532,73,47,1,1
122533,58,81,0,4
122534,26,16,1,3
122535,41,34,1,4
122536,59,51,1,1
122537,70,60,1,1
122538,63,61,1,2
122539,31,87,1,4
122540,48,94,0,1
