id,cantidad,fecha,operador
1030,602,2020/05/1,1030
1031,1730,2020/05/1,1031
1032,957,2020/05/1,1032
1033,831,2020/05/1,1033
1034,523,2020/05/1,1034
1035,1206,2020/05/1,1035
1036,1438,2020/05/1,1036
1037,138,2020/05/1,1037
1038,1948,2020/05/1,1038
1039,1850,2020/05/1,1039
1040,437,2020/05/1,1040
1041,92,2020/05/1,1041
1042,1994,2020/05/1,1042
1043,61,2020/05/1,1043
1044,873,2020/05/1,1044
1045,1760,2020/05/1,1045
1046,1135,2020/05/1,1046
1047,947,2020/05/1,1047
1048,477,2020/05/1,1048
1049,1858,2020/05/1,1049
1050,224,2020/05/1,1050
1051,1431,2020/05/1,1051
1052,1319,2020/05/1,1052
1053,252,2020/05/1,1053
1054,1225,2020/05/1,1054
1055,1074,2020/05/1,1055
1056,1449,2020/05/1,1056
1057,209,2020/05/1,1057
1058,1291,2020/05/1,1058
1059,870,2020/05/1,1059
1060,1737,2020/05/1,1060
1061,1086,2020/05/1,1061
1062,430,2020/05/1,1062
1063,22,2020/05/1,1063
1064,1157,2020/05/1,1064
1065,915,2020/05/1,1065
1066,160,2020/05/1,1066
1067,323,2020/05/1,1067
1068,803,2020/05/1,1068
1069,856,2020/05/1,1069
1070,752,2020/05/1,1070
1071,711,2020/05/1,1071
1072,1824,2020/05/1,1072
1073,1253,2020/05/1,1073
1074,1081,2020/05/1,1074
1075,1160,2020/05/1,1075
1076,1774,2020/05/1,1076
1077,692,2020/05/1,1077
1078,1286,2020/05/1,1078
1079,833,2020/05/1,1079
1080,1827,2020/05/1,1080
1081,1306,2020/05/1,1081
1082,469,2020/05/1,1082
1083,746,2020/05/1,1083
1084,1188,2020/05/1,1084
1085,1655,2020/05/1,1085
1086,830,2020/05/1,1086
1087,88,2020/05/1,1087
1088,1239,2020/05/1,1088
1089,1044,2020/05/1,1089
1090,588,2020/05/1,1090
1091,65,2020/05/1,1091
1092,22,2020/05/1,1092
1093,151,2020/05/1,1093
1094,1469,2020/05/1,1094
1095,1389,2020/05/1,1095
1096,1023,2020/05/1,1096
1097,1234,2020/05/1,1097
1098,1203,2020/05/1,1098
1099,1424,2020/05/1,1099
1100,582,2020/05/1,1100
1101,1597,2020/05/1,1101
1102,643,2020/05/1,1102
1103,28,2020/05/1,1103
1104,253,2020/05/1,1104
1105,526,2020/05/1,1105
1106,690,2020/05/1,1106
1107,301,2020/05/1,1107
1108,435,2020/05/1,1108
1109,1548,2020/05/1,1109
1110,1504,2020/05/1,1110
1111,1528,2020/05/1,1111
1112,126,2020/05/1,1112
1113,654,2020/05/1,1113
1114,188,2020/05/1,1114
1115,949,2020/05/1,1115
1116,1271,2020/05/1,1116
1117,283,2020/05/1,1117
1118,1586,2020/05/1,1118
1119,1098,2020/05/1,1119
1120,1275,2020/05/1,1120
1121,42,2020/05/1,1121
1122,793,2020/05/1,1122
1123,1294,2020/05/1,1123
1124,481,2020/05/1,1124
1125,1476,2020/05/1,1125
1126,1565,2020/05/1,1126
1127,1528,2020/05/1,1127
1128,574,2020/05/1,1128
1129,1122,2020/05/1,1129
1130,107,2020/05/1,1130
1131,1937,2020/05/1,1131
1132,708,2020/05/1,1132
1133,411,2020/05/1,1133
1134,793,2020/05/1,1134
1135,360,2020/05/1,1135
1136,621,2020/05/1,1136
1137,1888,2020/05/1,1137
1138,632,2020/05/1,1138
1139,44,2020/05/1,1139
1140,1434,2020/05/1,1140
1141,1069,2020/05/1,1141
1142,756,2020/05/1,1142
1143,1465,2020/05/1,1143
1144,1389,2020/05/1,1144
1145,23,2020/05/1,1145
1146,1475,2020/05/1,1146
1147,667,2020/05/1,1147
1148,58,2020/05/1,1148
1149,1988,2020/05/1,1149
1150,1986,2020/05/1,1150
1151,42,2020/05/1,1151
1152,772,2020/05/1,1152
1153,616,2020/05/1,1153
1154,1340,2020/05/1,1154
1155,1193,2020/05/1,1155
1156,975,2020/05/1,1156
1157,342,2020/05/1,1157
1158,1633,2020/05/1,1158
1159,132,2020/05/1,1159
1160,5,2020/05/1,1160
1161,1702,2020/05/1,1161
1162,328,2020/05/1,1162
1163,918,2020/05/1,1163
1164,1346,2020/05/1,1164
1165,1727,2020/05/1,1165
1166,791,2020/05/1,1166
1167,1135,2020/05/1,1167
1168,1339,2020/05/1,1168
1169,1285,2020/05/1,1169
1170,556,2020/05/1,1170
1171,143,2020/05/1,1171
1172,1238,2020/05/1,1172
1173,1385,2020/05/1,1173
1174,201,2020/05/1,1174
1175,1790,2020/05/1,1175
1176,1426,2020/05/1,1176
1177,303,2020/05/1,1177
1178,598,2020/05/1,1178
1179,1107,2020/05/1,1179
1180,699,2020/05/1,1180
1181,1274,2020/05/1,1181
1182,1804,2020/05/1,1182
1183,584,2020/05/1,1183
1184,1494,2020/05/1,1184
1185,1890,2020/05/1,1185
1186,1414,2020/05/1,1186
1187,494,2020/05/1,1187
1188,1590,2020/05/1,1188
1189,1743,2020/05/1,1189
1190,1349,2020/05/1,1190
1191,797,2020/05/1,1191
1192,86,2020/05/1,1192
1193,730,2020/05/1,1193
1194,609,2020/05/1,1194
1195,1465,2020/05/1,1195
1196,1585,2020/05/1,1196
1197,1033,2020/05/1,1197
1198,124,2020/05/1,1198
1199,1039,2020/05/1,1199
1200,1380,2020/05/1,1200
1201,906,2020/05/1,1201
1202,86,2020/05/1,1202
1203,1613,2020/05/1,1203
1204,1345,2020/05/1,1204
1205,1586,2020/05/1,1205
1206,1560,2020/05/1,1206
1207,826,2020/05/1,1207
1208,623,2020/05/1,1208
1209,181,2020/05/1,1209
1210,1605,2020/05/1,1210
1211,726,2020/05/1,1211
1212,922,2020/05/1,1212
1213,321,2020/05/1,1213
1214,794,2020/05/1,1214
1215,561,2020/05/1,1215
1216,687,2020/05/1,1216
1217,1026,2020/05/1,1217
1218,402,2020/05/1,1218
1219,614,2020/05/1,1219
1220,1879,2020/05/1,1220
1221,405,2020/05/1,1221
1222,1169,2020/05/1,1222
1223,936,2020/05/1,1223
1224,249,2020/05/1,1224
1225,1333,2020/05/1,1225
1226,285,2020/05/1,1226
1227,1234,2020/05/1,1227
1228,355,2020/05/1,1228
1229,1227,2020/05/1,1229
1230,706,2020/05/1,1230
1231,323,2020/05/1,1231
1232,921,2020/05/1,1232
1233,1514,2020/05/1,1233
1234,1126,2020/05/1,1234
1235,1345,2020/05/1,1235
1236,794,2020/05/1,1236
1237,1545,2020/05/1,1237
1238,1758,2020/05/1,1238
1239,1948,2020/05/1,1239
1240,1467,2020/05/1,1240
1241,950,2020/05/1,1241
1242,972,2020/05/1,1242
1243,612,2020/05/1,1243
1244,1695,2020/05/1,1244
1245,1741,2020/05/1,1245
1246,1330,2020/05/1,1246
1247,1194,2020/05/1,1247
1248,1019,2020/05/1,1248
1249,1160,2020/05/1,1249
1250,218,2020/05/1,1250
1251,1861,2020/05/1,1251
1252,1110,2020/05/1,1252
1253,59,2020/05/1,1253
1254,159,2020/05/1,1254
1255,584,2020/05/1,1255
1256,582,2020/05/1,1256
1257,1019,2020/05/1,1257
1258,188,2020/05/1,1258
1259,254,2020/05/1,1259
1260,753,2020/05/1,1260
1261,1942,2020/05/1,1261
1262,306,2020/05/1,1262
1263,264,2020/05/1,1263
1264,467,2020/05/1,1264
1265,1539,2020/05/1,1265
1266,69,2020/05/1,1266
1267,1397,2020/05/1,1267
1268,936,2020/05/1,1268
1269,319,2020/05/1,1269
1270,1361,2020/05/1,1270
1271,661,2020/05/1,1271
1272,1620,2020/05/1,1272
1273,1781,2020/05/1,1273
1274,1359,2020/05/1,1274
1275,1352,2020/05/1,1275
1276,572,2020/05/1,1276
1277,1410,2020/05/1,1277
1278,1135,2020/05/1,1278
1279,882,2020/05/1,1279
1280,1154,2020/05/1,1280
1281,242,2020/05/1,1281
1282,855,2020/05/1,1282
1283,1048,2020/05/1,1283
1284,1065,2020/05/1,1284
1285,1843,2020/05/1,1285
1286,1462,2020/05/1,1286
1287,400,2020/05/1,1287
1288,530,2020/05/1,1288
1289,1171,2020/05/1,1289
1290,576,2020/05/1,1290
1291,267,2020/05/1,1291
1292,1557,2020/05/1,1292
1293,930,2020/05/1,1293
1294,265,2020/05/1,1294
1295,1899,2020/05/1,1295
1296,456,2020/05/1,1296
1297,102,2020/05/1,1297
1298,719,2020/05/1,1298
1299,1278,2020/05/1,1299
1300,1778,2020/05/1,1300
1301,1286,2020/05/1,1301
1302,1723,2020/05/1,1302
1303,262,2020/05/1,1303
1304,1612,2020/05/1,1304
1305,836,2020/05/1,1305
1306,813,2020/05/1,1306
1307,623,2020/05/1,1307
1308,815,2020/05/1,1308
1309,1106,2020/05/1,1309
1310,1525,2020/05/1,1310
1311,1571,2020/05/1,1311
1312,1700,2020/05/1,1312
1313,1240,2020/05/1,1313
1314,1443,2020/05/1,1314
1315,632,2020/05/1,1315
1316,21,2020/05/1,1316
1317,1690,2020/05/1,1317
1318,1936,2020/05/1,1318
1319,1411,2020/05/1,1319
1320,1784,2020/05/1,1320
1321,279,2020/05/1,1321
1322,1922,2020/05/1,1322
1323,493,2020/05/1,1323
1324,1422,2020/05/1,1324
1325,571,2020/05/1,1325
1326,260,2020/05/1,1326
1327,1695,2020/05/1,1327
1328,866,2020/05/1,1328
1329,1723,2020/05/1,1329
1330,400,2020/05/1,1330
1331,1553,2020/05/1,1331
1332,804,2020/05/1,1332
1333,215,2020/05/1,1333
1334,46,2020/05/1,1334
1335,1030,2020/05/1,1335
1336,810,2020/05/1,1336
1337,1205,2020/05/1,1337
1338,840,2020/05/1,1338
1339,1610,2020/05/1,1339
1340,1091,2020/05/1,1340
1341,107,2020/05/1,1341
1342,1655,2020/05/1,1342
1343,1282,2020/05/1,1343
1344,1730,2020/05/1,1344
1345,1382,2020/05/1,1345
1346,1288,2020/05/1,1346
1347,1672,2020/05/1,1347
1348,1200,2020/05/1,1348
1349,958,2020/05/1,1349
1350,14,2020/05/1,1350
1351,1543,2020/05/1,1351
1352,1757,2020/05/1,1352
1353,1414,2020/05/1,1353
1354,833,2020/05/1,1354
1355,998,2020/05/1,1355
1356,1407,2020/05/1,1356
1357,1230,2020/05/1,1357
1358,885,2020/05/1,1358
1359,611,2020/05/1,1359
1360,758,2020/05/1,1360
1361,1129,2020/05/1,1361
1362,414,2020/05/1,1362
1363,159,2020/05/1,1363
1364,1995,2020/05/1,1364
1365,1992,2020/05/1,1365
1366,343,2020/05/1,1366
1367,163,2020/05/1,1367
1368,1500,2020/05/1,1368
1369,573,2020/05/1,1369
1370,1266,2020/05/1,1370
1371,1533,2020/05/1,1371
1372,632,2020/05/1,1372
1373,624,2020/05/1,1373
1374,1801,2020/05/1,1374
1375,564,2020/05/1,1375
1376,740,2020/05/1,1376
1377,326,2020/05/1,1377
1378,444,2020/05/1,1378
1379,1171,2020/05/1,1379
1380,1939,2020/05/1,1380
1381,1865,2020/05/1,1381
1382,812,2020/05/1,1382
1383,1826,2020/05/1,1383
1384,667,2020/05/1,1384
1385,849,2020/05/1,1385
1386,491,2020/05/1,1386
1387,246,2020/05/1,1387
1388,1757,2020/05/1,1388
1389,1187,2020/05/1,1389
1390,1011,2020/05/1,1390
1391,1480,2020/05/1,1391
1392,1324,2020/05/1,1392
1393,1498,2020/05/1,1393
1394,1516,2020/05/1,1394
1395,215,2020/05/1,1395
1396,40,2020/05/1,1396
1397,1250,2020/05/1,1397
1398,1847,2020/05/1,1398
1399,322,2020/05/1,1399
1400,742,2020/05/1,1400
1401,1027,2020/05/1,1401
1402,825,2020/05/1,1402
1403,542,2020/05/1,1403
1404,1599,2020/05/1,1404
1405,1942,2020/05/1,1405
1406,971,2020/05/1,1406
1407,406,2020/05/1,1407
1408,573,2020/05/1,1408
1409,1189,2020/05/1,1409
1410,1910,2020/05/1,1410
1411,828,2020/05/1,1411
1412,1523,2020/05/1,1412
1413,1247,2020/05/1,1413
1414,1864,2020/05/1,1414
1415,1046,2020/05/1,1415
1416,1989,2020/05/1,1416
1417,1899,2020/05/1,1417
1418,1537,2020/05/1,1418
1419,1727,2020/05/1,1419
1420,426,2020/05/1,1420
1421,631,2020/05/1,1421
1422,1646,2020/05/1,1422
1423,1989,2020/05/1,1423
1424,1214,2020/05/1,1424
1425,95,2020/05/1,1425
1426,1170,2020/05/1,1426
1427,703,2020/05/1,1427
1428,797,2020/05/1,1428
1429,1073,2020/05/1,1429
1430,821,2020/05/1,1430
1431,933,2020/05/1,1431
1432,452,2020/05/1,1432
1433,1524,2020/05/1,1433
1434,194,2020/05/1,1434
1435,1775,2020/05/1,1435
1436,1037,2020/05/1,1436
1437,982,2020/05/1,1437
1438,1897,2020/05/1,1438
1439,629,2020/05/1,1439
1440,1041,2020/05/1,1440
1441,1217,2020/05/1,1441
1442,1277,2020/05/1,1442
1443,415,2020/05/1,1443
1444,1284,2020/05/1,1444
1445,1008,2020/05/1,1445
1446,1855,2020/05/1,1446
1447,804,2020/05/1,1447
1448,1772,2020/05/1,1448
1449,908,2020/05/1,1449
1450,433,2020/05/1,1450
1451,728,2020/05/1,1451
1452,677,2020/05/1,1452
1453,667,2020/05/1,1453
1454,1395,2020/05/1,1454
1455,773,2020/05/1,1455
1456,790,2020/05/1,1456
1457,1151,2020/05/1,1457
1458,34,2020/05/1,1458
1459,649,2020/05/1,1459
1460,17,2020/05/1,1460
1461,973,2020/05/1,1461
1462,1873,2020/05/1,1462
1463,715,2020/05/1,1463
1464,440,2020/05/1,1464
1465,268,2020/05/1,1465
1466,974,2020/05/1,1466
1467,1972,2020/05/1,1467
1468,529,2020/05/1,1468
1469,225,2020/05/1,1469
1470,870,2020/05/1,1470
1471,833,2020/05/1,1471
1472,211,2020/05/1,1472
1473,609,2020/05/1,1473
1474,1974,2020/05/1,1474
1475,159,2020/05/1,1475
1476,1369,2020/05/1,1476
1477,285,2020/05/1,1477
1478,1633,2020/05/1,1478
1479,21,2020/05/1,1479
1480,629,2020/05/1,1480
1481,1216,2020/05/1,1481
1482,1704,2020/05/1,1482
1483,1869,2020/05/1,1483
1484,101,2020/05/1,1484
1485,1758,2020/05/1,1485
1486,1479,2020/05/1,1486
1487,951,2020/05/1,1487
1488,1031,2020/05/1,1488
1489,1285,2020/05/1,1489
1490,1438,2020/05/1,1490
1491,61,2020/05/1,1491
1492,1728,2020/05/1,1492
1493,1440,2020/05/1,1493
1494,814,2020/05/1,1494
1495,1465,2020/05/1,1495
1496,622,2020/05/1,1496
1497,965,2020/05/1,1497
1498,1691,2020/05/1,1498
1499,1356,2020/05/1,1499
1500,72,2020/05/1,1500
1501,998,2020/05/1,1501
1502,276,2020/05/1,1502
1503,1156,2020/05/1,1503
1504,906,2020/05/1,1504
1505,1488,2020/05/1,1505
1506,1813,2020/05/1,1506
1507,32,2020/05/1,1507
1508,1990,2020/05/1,1508
1509,889,2020/05/1,1509
1510,836,2020/05/1,1510
1511,1005,2020/05/1,1511
1512,1350,2020/05/1,1512
1513,501,2020/05/1,1513
1514,1903,2020/05/1,1514
1515,81,2020/05/1,1515
1516,1764,2020/05/1,1516
1517,270,2020/05/1,1517
1518,1444,2020/05/1,1518
1519,1172,2020/05/1,1519
1520,986,2020/05/1,1520
1521,1738,2020/05/1,1521
1522,396,2020/05/1,1522
1523,856,2020/05/1,1523
1524,348,2020/05/1,1524
1525,199,2020/05/1,1525
1526,1733,2020/05/1,1526
1527,972,2020/05/1,1527
1528,499,2020/05/1,1528
1529,276,2020/05/1,1529
1530,1193,2020/05/1,1530
1531,1936,2020/05/1,1531
1532,1818,2020/05/1,1532
1533,628,2020/05/1,1533
1534,532,2020/05/1,1534
1535,1075,2020/05/1,1535
1536,675,2020/05/1,1536
1537,962,2020/05/1,1537
1538,1353,2020/05/1,1538
1539,1305,2020/05/1,1539
1540,57,2020/05/1,1540
1541,1653,2020/05/1,1541
1542,199,2020/05/1,1542
1543,1439,2020/05/1,1543
1544,572,2020/05/1,1544
1545,433,2020/05/1,1545
1546,536,2020/05/1,1546
1547,199,2020/05/1,1547
1548,917,2020/05/1,1548
1549,1126,2020/05/1,1549
1550,1621,2020/05/1,1550
1551,1730,2020/05/1,1551
1552,984,2020/05/1,1552
1553,410,2020/05/1,1553
1554,946,2020/05/1,1554
1555,1430,2020/05/1,1555
1556,1188,2020/05/1,1556
1557,277,2020/05/1,1557
1558,1641,2020/05/1,1558
1559,1514,2020/05/1,1559
1560,367,2020/05/1,1560
1561,1003,2020/05/1,1561
1562,991,2020/05/1,1562
1563,1473,2020/05/1,1563
1564,888,2020/05/1,1564
1565,1418,2020/05/1,1565
1566,963,2020/05/1,1566
1567,43,2020/05/1,1567
1568,778,2020/05/1,1568
1569,484,2020/05/1,1569
1570,1075,2020/05/1,1570
1571,1817,2020/05/1,1571
1572,849,2020/05/1,1572
1573,518,2020/05/1,1573
1574,1301,2020/05/1,1574
1575,1513,2020/05/1,1575
1576,108,2020/05/1,1576
1577,1059,2020/05/1,1577
1578,1430,2020/05/1,1578
1579,589,2020/05/1,1579
1580,377,2020/05/1,1580
1581,1580,2020/05/1,1581
1582,786,2020/05/1,1582
1583,588,2020/05/1,1583
1584,1845,2020/05/1,1584
1585,1731,2020/05/1,1585
1586,233,2020/05/1,1586
1587,1968,2020/05/1,1587
1588,173,2020/05/1,1588
1589,1516,2020/05/1,1589
1590,190,2020/05/1,1590
1591,1045,2020/05/1,1591
1592,903,2020/05/1,1592
1593,861,2020/05/1,1593
1594,326,2020/05/1,1594
1595,17,2020/05/1,1595
1596,1609,2020/05/1,1596
1597,416,2020/05/1,1597
1598,922,2020/05/1,1598
1599,650,2020/05/1,1599
1600,1180,2020/05/1,1600
1601,1005,2020/05/1,1601
1602,1927,2020/05/1,1602
1603,587,2020/05/1,1603
1604,1950,2020/05/1,1604
1605,1368,2020/05/1,1605
1606,713,2020/05/1,1606
1607,921,2020/05/1,1607
1608,1800,2020/05/1,1608
1609,305,2020/05/1,1609
1610,1374,2020/05/1,1610
1611,884,2020/05/1,1611
1612,1215,2020/05/1,1612
1613,916,2020/05/1,1613
1614,230,2020/05/1,1614
1615,293,2020/05/1,1615
1616,830,2020/05/1,1616
1617,1407,2020/05/1,1617
1618,73,2020/05/1,1618
1619,925,2020/05/1,1619
1620,1621,2020/05/1,1620
1621,1478,2020/05/1,1621
1622,1194,2020/05/1,1622
1623,1976,2020/05/1,1623
1624,1413,2020/05/1,1624
1625,1833,2020/05/1,1625
1626,795,2020/05/1,1626
1627,294,2020/05/1,1627
1628,1107,2020/05/1,1628
1629,1366,2020/05/1,1629
1630,958,2020/05/1,1630
1631,247,2020/05/1,1631
1632,1825,2020/05/1,1632
1633,781,2020/05/1,1633
1634,960,2020/05/1,1634
1635,1921,2020/05/1,1635
1636,1199,2020/05/1,1636
1637,1847,2020/05/1,1637
1638,1596,2020/05/1,1638
1639,9,2020/05/1,1639
1640,1003,2020/05/1,1640
1641,1649,2020/05/1,1641
1642,1337,2020/05/1,1642
1643,1962,2020/05/1,1643
1644,521,2020/05/1,1644
1645,1512,2020/05/1,1645
1646,335,2020/05/1,1646
1647,767,2020/05/1,1647
1648,1005,2020/05/1,1648
1649,688,2020/05/1,1649
1650,31,2020/05/1,1650
1651,998,2020/05/1,1651
1652,1633,2020/05/1,1652
1653,1881,2020/05/1,1653
1654,545,2020/05/1,1654
1655,1726,2020/05/1,1655
1656,1592,2020/05/1,1656
1657,138,2020/05/1,1657
1658,1501,2020/05/1,1658
1659,1653,2020/05/1,1659
1660,766,2020/05/1,1660
1661,1957,2020/05/1,1661
1662,874,2020/05/1,1662
1663,460,2020/05/1,1663
1664,1326,2020/05/1,1664
1665,1209,2020/05/1,1665
1666,1657,2020/05/1,1666
1667,858,2020/05/1,1667
1668,1534,2020/05/1,1668
1669,1309,2020/05/1,1669
1670,1210,2020/05/1,1670
1671,455,2020/05/1,1671
1672,520,2020/05/1,1672
1673,370,2020/05/1,1673
1674,103,2020/05/1,1674
1675,803,2020/05/1,1675
1676,728,2020/05/1,1676
1677,5,2020/05/1,1677
1678,1048,2020/05/1,1678
1679,1719,2020/05/1,1679
1680,1346,2020/05/1,1680
1681,1762,2020/05/1,1681
1682,1664,2020/05/1,1682
1683,1623,2020/05/1,1683
1684,1799,2020/05/1,1684
1685,286,2020/05/1,1685
1686,49,2020/05/1,1686
1687,954,2020/05/1,1687
1688,26,2020/05/1,1688
1689,319,2020/05/1,1689
1690,1146,2020/05/1,1690
1691,1057,2020/05/1,1691
1692,364,2020/05/1,1692
1693,433,2020/05/1,1693
1694,681,2020/05/1,1694
1695,1263,2020/05/1,1695
1696,761,2020/05/1,1696
1697,10,2020/05/1,1697
1698,846,2020/05/1,1698
1699,1483,2020/05/1,1699
1700,1044,2020/05/1,1700
1701,146,2020/05/1,1701
1702,701,2020/05/1,1702
1703,1689,2020/05/1,1703
1704,640,2020/05/1,1704
1705,538,2020/05/1,1705
1706,1364,2020/05/1,1706
1707,989,2020/05/1,1707
1708,1098,2020/05/1,1708
1709,819,2020/05/1,1709
1710,864,2020/05/1,1710
1711,1288,2020/05/1,1711
1712,1627,2020/05/1,1712
1713,820,2020/05/1,1713
1714,263,2020/05/1,1714
1715,1335,2020/05/1,1715
1716,536,2020/05/1,1716
1717,797,2020/05/1,1717
1718,1293,2020/05/1,1718
1719,977,2020/05/1,1719
1720,499,2020/05/1,1720
1721,989,2020/05/1,1721
1722,800,2020/05/1,1722
1723,1832,2020/05/1,1723
1724,935,2020/05/1,1724
1725,806,2020/05/1,1725
1726,930,2020/05/1,1726
1727,1296,2020/05/1,1727
1728,90,2020/05/1,1728
1729,1942,2020/05/1,1729
1730,434,2020/05/1,1730
1731,834,2020/05/1,1731
1732,66,2020/05/1,1732
1733,141,2020/05/1,1733
1734,1602,2020/05/1,1734
1735,785,2020/05/1,1735
1736,1554,2020/05/1,1736
1737,903,2020/05/1,1737
1738,91,2020/05/1,1738
1739,1940,2020/05/1,1739
1740,1490,2020/05/1,1740
1741,477,2020/05/1,1741
1742,458,2020/05/1,1742
1743,438,2020/05/1,1743
1744,645,2020/05/1,1744
1745,1682,2020/05/1,1745
1746,920,2020/05/1,1746
1747,1240,2020/05/1,1747
1748,1876,2020/05/1,1748
1749,1135,2020/05/1,1749
1750,1739,2020/05/1,1750
1751,1953,2020/05/1,1751
1752,692,2020/05/1,1752
1753,611,2020/05/1,1753
1754,1641,2020/05/1,1754
1755,1242,2020/05/1,1755
1756,1201,2020/05/1,1756
1757,857,2020/05/1,1757
1758,3,2020/05/1,1758
1759,1012,2020/05/1,1759
1760,1948,2020/05/1,1760
1761,38,2020/05/1,1761
1762,353,2020/05/1,1762
1763,667,2020/05/1,1763
1764,32,2020/05/1,1764
1765,1055,2020/05/1,1765
1766,1241,2020/05/1,1766
1767,28,2020/05/1,1767
1768,146,2020/05/1,1768
1769,794,2020/05/1,1769
1770,1815,2020/05/1,1770
1771,1093,2020/05/1,1771
1772,1250,2020/05/1,1772
1773,904,2020/05/1,1773
1774,1441,2020/05/1,1774
1775,187,2020/05/1,1775
1776,1386,2020/05/1,1776
1777,970,2020/05/1,1777
1778,1315,2020/05/1,1778
1779,206,2020/05/1,1779
1780,1055,2020/05/1,1780
1781,1546,2020/05/1,1781
1782,98,2020/05/1,1782
1783,1591,2020/05/1,1783
1784,1698,2020/05/1,1784
1785,1469,2020/05/1,1785
1786,165,2020/05/1,1786
1787,1143,2020/05/1,1787
1788,744,2020/05/1,1788
1789,1529,2020/05/1,1789
1790,1797,2020/05/1,1790
1791,93,2020/05/1,1791
1792,1508,2020/05/1,1792
1793,1283,2020/05/1,1793
1794,533,2020/05/1,1794
1795,1392,2020/05/1,1795
1796,668,2020/05/1,1796
1797,845,2020/05/1,1797
1798,973,2020/05/1,1798
1799,844,2020/05/1,1799
1800,917,2020/05/1,1800
1801,43,2020/05/1,1801
1802,1756,2020/05/1,1802
1803,1235,2020/05/1,1803
1804,1791,2020/05/1,1804
1805,1140,2020/05/1,1805
1806,305,2020/05/1,1806
1807,306,2020/05/1,1807
1808,238,2020/05/1,1808
1809,774,2020/05/1,1809
1810,1730,2020/05/1,1810
1811,1287,2020/05/1,1811
1812,702,2020/05/1,1812
1813,257,2020/05/1,1813
1814,1089,2020/05/1,1814
1815,1545,2020/05/1,1815
1816,1596,2020/05/1,1816
1817,727,2020/05/1,1817
1818,1378,2020/05/1,1818
1819,114,2020/05/1,1819
1820,478,2020/05/1,1820
1821,1251,2020/05/1,1821
1822,42,2020/05/1,1822
1823,1057,2020/05/1,1823
1824,698,2020/05/1,1824
1825,1090,2020/05/1,1825
1826,616,2020/05/1,1826
1827,1432,2020/05/1,1827
1828,235,2020/05/1,1828
1829,1620,2020/05/1,1829
1830,572,2020/05/1,1830
1831,1935,2020/05/1,1831
1832,332,2020/05/1,1832
1833,449,2020/05/1,1833
1834,1871,2020/05/1,1834
1835,494,2020/05/1,1835
1836,1580,2020/05/1,1836
1837,68,2020/05/1,1837
1838,1867,2020/05/1,1838
1839,1710,2020/05/1,1839
1840,14,2020/05/1,1840
1841,879,2020/05/1,1841
1842,1780,2020/05/1,1842
1843,1895,2020/05/1,1843
1844,1604,2020/05/1,1844
1845,1701,2020/05/1,1845
1846,691,2020/05/1,1846
1847,1815,2020/05/1,1847
1848,358,2020/05/1,1848
1849,136,2020/05/1,1849
1850,838,2020/05/1,1850
1851,1003,2020/05/1,1851
1852,139,2020/05/1,1852
1853,958,2020/05/1,1853
1854,937,2020/05/1,1854
1855,937,2020/05/1,1855
1856,967,2020/05/1,1856
1857,1301,2020/05/1,1857
1858,1234,2020/05/1,1858
1859,1183,2020/05/1,1859
1860,1733,2020/05/1,1860
1861,707,2020/05/1,1861
1862,1870,2020/05/1,1862
1863,1472,2020/05/1,1863
1864,1310,2020/05/1,1864
1865,405,2020/05/1,1865
1866,1154,2020/05/1,1866
1867,492,2020/05/1,1867
1868,1382,2020/05/1,1868
1869,863,2020/05/1,1869
1870,58,2020/05/1,1870
1871,74,2020/05/1,1871
1872,1715,2020/05/1,1872
1873,396,2020/05/1,1873
1874,874,2020/05/1,1874
1875,1391,2020/05/1,1875
1876,1363,2020/05/1,1876
1877,895,2020/05/1,1877
1878,949,2020/05/1,1878
1879,1043,2020/05/1,1879
1880,206,2020/05/1,1880
1881,429,2020/05/1,1881
1882,1431,2020/05/1,1882
1883,954,2020/05/1,1883
1884,65,2020/05/1,1884
1885,1970,2020/05/1,1885
1886,1147,2020/05/1,1886
1887,159,2020/05/1,1887
1888,233,2020/05/1,1888
1889,398,2020/05/1,1889
1890,75,2020/05/1,1890
1891,315,2020/05/1,1891
1892,149,2020/05/1,1892
1893,1589,2020/05/1,1893
1894,1046,2020/05/1,1894
1895,1571,2020/05/1,1895
1896,1613,2020/05/1,1896
1897,743,2020/05/1,1897
1898,1801,2020/05/1,1898
1899,1160,2020/05/1,1899
1900,710,2020/05/1,1900
1901,1404,2020/05/1,1901
1902,877,2020/05/1,1902
1903,1409,2020/05/1,1903
1904,167,2020/05/1,1904
1905,364,2020/05/1,1905
1906,1544,2020/05/1,1906
1907,1772,2020/05/1,1907
1908,1343,2020/05/1,1908
1909,910,2020/05/1,1909
1910,1958,2020/05/1,1910
1911,808,2020/05/1,1911
1912,531,2020/05/1,1912
1913,855,2020/05/1,1913
1914,1758,2020/05/1,1914
1915,897,2020/05/1,1915
1916,1998,2020/05/1,1916
1917,196,2020/05/1,1917
1918,550,2020/05/1,1918
1919,650,2020/05/1,1919
1920,1969,2020/05/1,1920
1921,84,2020/05/1,1921
1922,1729,2020/05/1,1922
1923,756,2020/05/1,1923
1924,1178,2020/05/1,1924
1925,147,2020/05/1,1925
1926,121,2020/05/1,1926
1927,1510,2020/05/1,1927
1928,10,2020/05/1,1928
1929,886,2020/05/1,1929
1930,1820,2020/05/1,1930
1931,563,2020/05/1,1931
