id,tipo_hoteleria,hora_apertura,hora_cierre
682,HOTEL,11:44:34,17:49:30
683,HOSTAL,1:10:23,14:01:10
684,HOTEL,9:36:10,14:07:14
685,HOTEL,11:19:35,20:11:00
686,HOTEL,0:41:45,17:24:58
687,HOSTAL,11:27:47,14:38:17
688,HOSTAL,9:23:08,22:36:11
689,HOSTAL,5:27:48,13:18:52
690,HOSTAL,3:46:04,18:22:03
691,HOTEL,9:16:59,20:57:29
692,HOTEL,1:55:45,15:42:09
693,HOSTAL,2:17:00,23:08:50
694,HOSTAL,6:17:41,14:34:09
695,HOSTAL,11:48:36,16:00:55
696,HOSTAL,9:44:15,23:38:38
697,HOTEL,11:03:51,21:47:10
698,HOSTAL,7:49:38,18:08:36
699,HOTEL,0:58:00,14:12:47
700,HOTEL,5:53:14,19:02:09
701,HOSTAL,4:21:55,23:59:45
702,HOSTAL,4:02:07,16:09:51
703,HOTEL,5:03:26,23:11:47
704,HOSTAL,2:15:57,13:13:59
705,HOSTAL,9:01:58,20:16:07
706,HOTEL,5:43:23,13:59:11
707,HOTEL,6:02:02,22:45:47
708,HOSTAL,6:46:49,20:16:39
709,HOTEL,4:40:39,22:39:43
710,HOTEL,5:20:32,18:39:50
711,HOSTAL,10:00:17,21:09:16
712,HOSTAL,5:04:20,21:25:45
713,HOTEL,4:08:49,14:10:40
714,HOTEL,11:38:45,18:19:08
715,HOTEL,6:16:35,23:17:42
716,HOTEL,2:26:49,17:36:50
717,HOSTAL,5:13:23,19:51:55
718,HOSTAL,4:47:03,22:22:52
719,HOSTAL,7:31:20,17:18:28
720,HOSTAL,7:48:22,15:56:39
721,HOTEL,5:18:45,22:43:39
722,HOSTAL,0:09:16,18:41:21
723,HOTEL,11:58:41,16:23:38
724,HOTEL,3:32:05,22:54:25
725,HOSTAL,9:31:01,14:14:56
726,HOSTAL,1:56:57,14:27:10
727,HOTEL,6:52:35,17:14:52
728,HOTEL,3:59:58,17:36:42
729,HOTEL,1:25:25,16:01:55
730,HOSTAL,9:02:21,13:02:18
731,HOSTAL,4:36:50,20:32:45
732,HOSTAL,5:47:58,20:21:11
733,HOTEL,3:52:39,22:23:38
734,HOSTAL,5:59:33,20:37:53
735,HOTEL,2:29:44,23:22:30
736,HOTEL,0:08:42,16:30:24
737,HOTEL,2:52:11,18:30:22
738,HOTEL,6:29:26,18:05:35
739,HOTEL,4:32:38,16:33:58
740,HOSTAL,6:59:24,15:41:46
741,HOTEL,10:34:21,13:38:01
742,HOSTAL,8:43:05,23:15:05
743,HOTEL,0:25:52,16:46:52
744,HOSTAL,8:36:19,23:18:03
745,HOSTAL,5:04:28,21:30:46
746,HOSTAL,11:48:21,16:42:38
747,HOTEL,1:54:19,18:26:13
748,HOSTAL,1:28:09,17:03:11
749,HOSTAL,7:11:01,14:50:35
750,HOTEL,8:36:51,23:17:35
751,HOSTAL,0:28:19,19:02:56
752,HOTEL,9:03:22,17:27:03
753,HOTEL,8:35:50,21:23:00
754,HOSTAL,6:41:00,16:29:07
755,HOSTAL,6:31:02,20:10:07
756,HOSTAL,10:51:45,13:05:39
757,HOTEL,3:43:47,13:17:40
758,HOTEL,0:13:03,19:08:21
759,HOTEL,10:01:11,21:02:48
760,HOTEL,10:40:35,13:16:19
761,HOTEL,3:01:18,22:41:09
762,HOTEL,2:07:13,18:40:11
763,HOTEL,0:02:04,15:20:37
764,HOSTAL,2:43:12,23:55:59
765,HOTEL,8:34:58,23:07:50
766,HOTEL,8:30:32,23:16:59
767,HOTEL,8:25:18,22:24:04
768,HOTEL,3:42:01,16:14:57
769,HOTEL,8:45:45,15:40:38
770,HOSTAL,2:20:18,22:27:10
771,HOTEL,5:28:35,14:59:55
772,HOSTAL,3:35:25,21:48:06
773,HOTEL,6:16:29,15:47:55
774,HOSTAL,6:54:49,19:59:04
775,HOTEL,4:07:02,14:28:08
776,HOTEL,2:09:13,13:32:13
777,HOSTAL,5:04:28,16:00:53
778,HOTEL,2:20:20,17:27:28
779,HOSTAL,4:39:18,22:19:58
780,HOSTAL,10:08:22,22:35:11
781,HOSTAL,3:24:23,22:16:37
782,HOTEL,10:37:23,17:56:32
783,HOSTAL,3:54:57,23:26:48
784,HOSTAL,9:22:34,23:35:11
785,HOSTAL,5:04:58,17:06:36
786,HOTEL,4:39:07,21:01:03
787,HOSTAL,0:35:03,18:03:49
788,HOTEL,11:04:33,16:01:47
789,HOSTAL,11:54:03,23:14:05
790,HOSTAL,0:19:29,17:50:40
791,HOSTAL,6:01:00,13:42:04
792,HOTEL,6:19:17,21:28:50
793,HOSTAL,5:42:32,21:44:18
794,HOTEL,8:32:57,16:21:09
795,HOSTAL,7:02:21,15:23:52
796,HOSTAL,8:37:24,16:56:13
797,HOTEL,8:43:31,23:36:57
798,HOTEL,2:02:09,21:18:30
799,HOSTAL,6:39:41,18:03:12
800,HOTEL,6:31:55,15:03:39
801,HOSTAL,4:47:28,18:58:01
802,HOTEL,2:22:41,20:15:07
803,HOSTAL,7:33:59,20:23:44
804,HOTEL,0:13:03,15:31:12
805,HOTEL,0:09:59,15:24:30
806,HOSTAL,11:31:10,13:13:04
807,HOSTAL,7:32:29,20:39:34
808,HOSTAL,5:40:27,14:24:32
809,HOSTAL,3:32:06,22:27:23
810,HOSTAL,7:05:17,13:23:42
811,HOTEL,2:02:45,19:59:32
812,HOTEL,3:46:29,21:51:06
813,HOSTAL,8:13:10,23:46:11
814,HOSTAL,8:31:10,17:15:31
815,HOTEL,9:25:51,20:24:03
816,HOTEL,8:39:31,20:15:24
817,HOSTAL,8:10:46,13:22:31
818,HOSTAL,11:04:03,13:59:19
819,HOTEL,6:22:09,16:59:30
820,HOTEL,9:50:38,21:39:39
821,HOSTAL,5:34:49,22:50:39
822,HOTEL,1:33:54,17:59:36
823,HOTEL,10:39:13,21:34:37
824,HOSTAL,8:09:51,18:51:26
825,HOSTAL,11:32:56,14:07:29
826,HOTEL,10:59:41,23:09:19
827,HOSTAL,4:24:41,23:00:36
828,HOSTAL,9:15:38,16:39:48
829,HOTEL,3:59:13,22:47:09
830,HOTEL,6:17:19,21:35:18
831,HOTEL,4:29:03,14:02:59
832,HOTEL,10:37:31,15:18:53
833,HOSTAL,6:39:00,23:49:14
834,HOSTAL,9:40:08,16:24:54
835,HOTEL,5:02:00,19:03:31
836,HOTEL,1:33:11,15:54:57
837,HOTEL,5:53:55,15:27:37
838,HOSTAL,3:59:26,13:04:10
839,HOTEL,5:44:44,18:58:24
840,HOSTAL,11:44:02,20:44:50
841,HOSTAL,5:36:37,16:50:47
842,HOSTAL,6:24:56,16:20:13
843,HOTEL,0:04:43,21:28:56
844,HOSTAL,6:56:27,23:11:07
845,HOSTAL,4:37:32,21:58:35
846,HOSTAL,4:20:55,23:47:50
847,HOTEL,10:28:33,14:12:09
848,HOTEL,5:05:57,14:14:59
849,HOSTAL,6:52:47,17:16:16
850,HOSTAL,10:40:21,15:54:23
851,HOSTAL,2:31:11,17:53:23
852,HOSTAL,2:16:46,13:59:59
853,HOTEL,10:05:59,16:57:32
854,HOTEL,8:10:12,17:13:47
855,HOSTAL,1:38:28,19:14:31
856,HOTEL,0:43:42,13:16:58
857,HOSTAL,7:45:46,15:55:22
858,HOTEL,9:12:16,16:08:35
859,HOTEL,1:55:43,22:50:03
860,HOSTAL,2:08:55,14:55:00
861,HOTEL,3:37:49,22:13:49
862,HOTEL,10:24:29,22:23:36
863,HOSTAL,6:28:24,13:22:04
864,HOSTAL,6:47:47,23:03:18
865,HOSTAL,4:59:44,14:36:09
866,HOSTAL,4:30:33,19:42:51
867,HOSTAL,5:05:06,19:59:30
868,HOSTAL,4:11:22,18:41:40
869,HOTEL,9:39:33,19:14:13
870,HOTEL,0:50:52,15:32:19
871,HOTEL,9:51:48,14:56:36
872,HOSTAL,8:24:36,19:54:12
873,HOSTAL,5:03:59,17:05:26
874,HOTEL,7:21:36,21:09:52
875,HOTEL,5:13:00,23:16:56
876,HOSTAL,2:39:59,22:16:59
877,HOTEL,6:37:25,14:21:21
878,HOTEL,8:25:49,22:59:49
879,HOSTAL,4:19:22,19:41:30
880,HOSTAL,2:35:25,18:05:52
881,HOTEL,6:28:20,17:09:05
882,HOSTAL,2:24:51,16:31:41
883,HOTEL,1:06:24,15:26:13
884,HOTEL,1:41:38,13:57:47
885,HOSTAL,9:20:06,13:03:02
886,HOTEL,11:49:15,14:28:42
887,HOSTAL,0:36:39,19:56:37
888,HOTEL,4:55:43,14:14:52
889,HOTEL,3:16:44,19:36:14
890,HOSTAL,8:49:38,16:50:59
891,HOTEL,5:34:20,15:16:24
892,HOSTAL,1:37:10,19:45:23
893,HOSTAL,9:22:22,13:08:13
894,HOSTAL,6:17:40,21:24:08
895,HOSTAL,2:56:07,15:43:55
896,HOSTAL,7:31:15,22:49:49
897,HOSTAL,11:57:53,17:24:21
898,HOTEL,9:03:47,15:44:56
899,HOSTAL,3:04:07,21:09:23
900,HOSTAL,4:56:15,19:50:30
901,HOTEL,8:36:27,18:47:07
902,HOTEL,8:06:52,18:27:01
903,HOTEL,11:52:34,15:44:05
904,HOSTAL,3:29:59,17:38:38
905,HOSTAL,7:51:16,13:46:36
906,HOSTAL,1:54:43,18:17:46
907,HOSTAL,10:44:41,23:45:09
908,HOTEL,1:23:29,15:00:11
909,HOSTAL,1:27:57,14:09:34
910,HOSTAL,11:34:59,19:06:16
911,HOTEL,8:03:49,16:47:09
912,HOTEL,4:16:33,21:44:58
913,HOSTAL,0:01:53,21:55:35
914,HOTEL,9:10:24,19:37:18
915,HOTEL,8:47:40,23:57:11
916,HOSTAL,6:40:18,16:41:25
917,HOSTAL,1:43:03,21:53:21
918,HOSTAL,4:32:38,22:23:56
919,HOTEL,4:54:37,21:32:36
920,HOSTAL,5:28:45,21:58:26
921,HOTEL,11:06:40,14:05:07
922,HOSTAL,7:14:58,18:15:24
923,HOTEL,11:27:10,19:42:46
924,HOSTAL,3:45:59,19:09:14
925,HOTEL,10:57:57,17:05:38
926,HOTEL,1:30:36,19:39:53
927,HOSTAL,4:42:24,20:00:47
928,HOSTAL,6:41:01,15:00:46
929,HOSTAL,10:27:08,19:30:11
930,HOTEL,11:45:38,23:39:48
931,HOTEL,8:38:57,22:30:07
932,HOSTAL,4:20:06,20:51:25
933,HOTEL,0:59:30,23:01:42
934,HOTEL,5:42:44,17:39:12
935,HOSTAL,3:50:22,19:57:00
936,HOTEL,2:47:06,14:14:10
937,HOSTAL,10:23:34,21:54:25
938,HOSTAL,11:30:27,19:13:09
939,HOSTAL,6:01:25,19:04:08
940,HOSTAL,8:36:46,23:48:14
941,HOSTAL,2:30:42,15:37:56
942,HOTEL,9:47:05,14:12:45
943,HOTEL,1:56:45,16:50:10
944,HOSTAL,4:50:48,16:31:04
945,HOTEL,11:39:57,22:01:26
946,HOTEL,11:35:13,13:01:41
947,HOSTAL,10:13:12,17:07:00
948,HOSTAL,7:19:06,19:34:20
949,HOTEL,8:06:23,18:06:41
950,HOTEL,6:07:51,14:33:34
951,HOSTAL,5:39:41,18:22:43
952,HOSTAL,10:44:46,16:42:20
953,HOSTAL,11:40:30,14:44:18
954,HOTEL,9:51:49,14:07:03
955,HOTEL,1:42:07,21:32:51
956,HOSTAL,9:51:27,14:21:57
957,HOTEL,8:59:17,23:47:44
958,HOTEL,3:26:20,16:44:06
959,HOSTAL,8:14:53,15:52:09
960,HOSTAL,3:08:22,18:20:04
961,HOSTAL,5:39:23,16:24:38
962,HOSTAL,9:47:19,23:31:37
963,HOTEL,9:28:21,18:17:20
964,HOSTAL,11:38:50,13:02:53
965,HOSTAL,7:46:03,18:48:17
966,HOTEL,4:02:41,20:30:37
967,HOSTAL,8:10:24,18:46:49
968,HOSTAL,0:56:48,13:04:59
969,HOTEL,8:53:35,17:04:15
970,HOSTAL,10:19:42,18:26:09
971,HOSTAL,5:09:46,13:25:24
972,HOSTAL,4:09:48,14:36:14
973,HOTEL,8:58:22,16:01:57
974,HOSTAL,10:32:04,19:12:20
975,HOTEL,1:30:31,22:04:08
976,HOSTAL,10:27:26,20:28:16
977,HOTEL,10:47:52,14:48:54
978,HOSTAL,11:52:27,17:32:11
979,HOTEL,7:38:46,15:31:19
980,HOSTAL,10:35:46,21:29:49
981,HOSTAL,10:04:05,23:00:14
982,HOTEL,11:53:29,20:36:02
983,HOTEL,8:14:30,20:06:35
984,HOSTAL,3:57:37,23:50:01
985,HOSTAL,9:31:23,21:06:09
986,HOSTAL,7:18:19,16:01:37
987,HOSTAL,1:36:33,22:59:06
988,HOSTAL,5:44:57,15:43:31
989,HOTEL,3:17:41,22:24:12
990,HOTEL,1:49:13,20:54:56
991,HOSTAL,10:18:03,13:19:42
992,HOSTAL,1:27:17,15:38:13
993,HOTEL,11:26:42,17:07:54
994,HOSTAL,10:33:59,13:58:30
995,HOTEL,0:02:24,18:18:45
996,HOSTAL,4:56:24,17:35:37
997,HOSTAL,10:46:11,21:55:18
998,HOTEL,7:30:11,16:54:19
999,HOSTAL,9:11:51,16:17:16
1000,HOTEL,0:13:53,19:32:04
1001,HOSTAL,10:47:52,22:02:02
1002,HOTEL,9:10:07,16:09:45
1003,HOSTAL,11:59:54,14:40:08
1004,HOSTAL,8:56:05,14:32:45
1005,HOTEL,2:29:17,13:01:45
1006,HOTEL,11:53:47,15:15:38
1007,HOTEL,3:24:16,16:35:21
1008,HOSTAL,3:14:06,22:29:00
1009,HOSTAL,0:00:53,14:16:06
1010,HOTEL,11:42:19,23:37:35
1011,HOTEL,10:36:09,23:50:56
1012,HOSTAL,6:45:46,20:51:54
1013,HOSTAL,8:22:34,18:23:32
1014,HOSTAL,8:05:44,13:14:32
1015,HOTEL,0:56:57,18:11:42
1016,HOTEL,7:50:52,21:56:09
1017,HOSTAL,8:42:00,14:17:56
1018,HOSTAL,2:27:36,20:32:29
1019,HOTEL,3:04:43,14:21:21
1020,HOTEL,1:47:40,13:07:03
1021,HOTEL,7:31:54,22:59:32
1022,HOSTAL,5:39:15,19:20:44
1023,HOSTAL,11:53:45,23:41:28
1024,HOSTAL,3:51:44,16:48:21
1025,HOTEL,9:22:49,17:56:32
1026,HOTEL,1:07:14,19:31:22
1027,HOTEL,10:05:42,14:37:21
1028,HOTEL,11:11:06,21:21:59
1029,HOTEL,2:56:37,14:09:54
1030,HOSTAL,11:13:58,13:11:46
1031,HOSTAL,3:13:35,19:28:10
1032,HOSTAL,5:53:21,20:45:05
1033,HOTEL,4:55:09,14:13:22
1034,HOSTAL,7:27:00,17:53:46
1035,HOSTAL,10:37:06,22:59:51
1036,HOTEL,0:18:59,19:36:03
1037,HOSTAL,5:49:54,21:41:31
1038,HOTEL,7:19:28,18:32:49
1039,HOTEL,3:41:37,19:51:27
1040,HOTEL,4:03:41,14:43:09
1041,HOSTAL,0:15:13,23:11:53
1042,HOSTAL,4:24:36,17:16:17
1043,HOTEL,2:49:24,21:03:37
1044,HOSTAL,3:05:36,17:31:53
1045,HOSTAL,10:17:58,16:36:39
1046,HOTEL,1:04:35,20:31:27
1047,HOSTAL,6:05:16,21:18:21
1048,HOSTAL,3:03:36,20:03:56
1049,HOSTAL,4:34:58,22:35:14
1050,HOSTAL,9:02:07,17:20:35
1051,HOSTAL,7:33:40,14:07:08
1052,HOSTAL,3:46:50,21:57:10
1053,HOTEL,0:31:38,21:53:59
1054,HOTEL,6:29:12,22:51:26
1055,HOSTAL,9:30:56,22:25:35
1056,HOTEL,6:28:29,23:09:58
1057,HOSTAL,3:05:45,13:31:07
1058,HOTEL,3:00:06,13:31:25
1059,HOSTAL,6:58:28,22:54:47
1060,HOSTAL,8:46:42,21:19:16
1061,HOTEL,1:40:53,16:48:31
1062,HOSTAL,3:51:12,15:59:37
1063,HOTEL,9:40:12,23:06:29
1064,HOSTAL,3:14:04,14:58:34
1065,HOSTAL,8:04:21,21:20:39
1066,HOSTAL,8:43:32,14:40:18
1067,HOSTAL,1:18:57,14:31:38
1068,HOTEL,5:28:05,19:41:25
1069,HOTEL,0:26:19,23:39:33
1070,HOTEL,7:10:56,13:31:37
1071,HOTEL,4:37:05,23:19:42
1072,HOSTAL,3:53:36,13:58:00
1073,HOTEL,0:30:43,22:15:52
1074,HOTEL,1:32:31,13:39:07
1075,HOTEL,11:53:56,23:23:52
1076,HOSTAL,2:28:39,13:54:17
1077,HOTEL,2:51:12,13:16:15
1078,HOSTAL,6:42:56,22:49:09
1079,HOTEL,4:25:27,14:08:48
1080,HOSTAL,1:05:36,15:22:34
1081,HOSTAL,8:05:34,19:00:12
1082,HOSTAL,11:56:17,16:22:23
1083,HOSTAL,4:58:14,22:11:06
1084,HOSTAL,1:20:47,17:53:47
1085,HOTEL,0:24:12,13:33:38
1086,HOSTAL,4:39:22,13:38:59
1087,HOTEL,6:33:42,13:15:17
1088,HOTEL,5:43:21,16:25:27
1089,HOSTAL,11:36:33,18:19:38
1090,HOTEL,3:26:00,21:34:23
1091,HOSTAL,9:30:17,16:33:01
1092,HOSTAL,9:15:03,23:19:20
1093,HOTEL,10:37:08,16:20:57
1094,HOTEL,6:27:11,18:35:08
1095,HOSTAL,5:11:41,14:36:20
1096,HOTEL,3:04:14,15:16:40
1097,HOTEL,6:20:03,14:18:07
1098,HOTEL,2:10:02,17:59:10
1099,HOSTAL,1:01:21,14:17:30
1100,HOTEL,10:27:55,20:07:19
1101,HOSTAL,11:11:25,16:50:09
1102,HOSTAL,4:16:20,21:37:47
1103,HOSTAL,1:35:32,14:03:53
1104,HOSTAL,10:28:18,20:42:57
1105,HOTEL,3:49:35,13:19:53
1106,HOTEL,9:34:54,19:15:59
1107,HOSTAL,10:37:59,20:10:09
1108,HOTEL,10:44:06,16:35:50
1109,HOTEL,1:45:03,14:53:33
1110,HOTEL,3:53:26,19:01:26
1111,HOSTAL,11:27:04,13:37:28
1112,HOSTAL,9:51:13,23:59:37
1113,HOSTAL,0:38:07,15:17:27
1114,HOSTAL,5:14:53,18:26:58
1115,HOSTAL,0:23:57,22:10:39
1116,HOTEL,10:49:45,15:20:15
1117,HOSTAL,5:44:42,18:51:45
1118,HOSTAL,9:57:08,18:26:46
1119,HOTEL,4:36:53,21:08:58
1120,HOSTAL,1:06:23,23:07:55
1121,HOTEL,2:52:47,18:17:29
1122,HOTEL,1:47:53,20:10:51
1123,HOSTAL,6:37:25,22:28:12
1124,HOTEL,2:40:13,19:50:16
1125,HOSTAL,11:53:31,22:19:38
1126,HOSTAL,9:54:29,23:32:51
1127,HOTEL,7:55:52,20:28:34
1128,HOSTAL,8:13:05,21:19:45
1129,HOTEL,9:26:44,22:06:13
1130,HOTEL,1:50:25,17:05:37
1131,HOTEL,2:44:41,22:11:04
1132,HOTEL,9:50:25,23:08:44
1133,HOTEL,3:54:05,20:27:03
1134,HOTEL,0:42:05,21:25:26
1135,HOSTAL,5:33:53,20:40:19
1136,HOTEL,8:00:23,19:51:49
1137,HOTEL,4:17:38,23:28:19
1138,HOSTAL,0:07:49,23:53:38
1139,HOTEL,5:58:31,23:13:30
1140,HOSTAL,0:29:36,13:32:00
1141,HOTEL,0:46:08,22:01:12
1142,HOSTAL,7:35:03,15:10:21
1143,HOTEL,8:50:27,20:45:55
1144,HOTEL,6:56:59,20:05:30
1145,HOSTAL,9:13:42,19:49:20
1146,HOTEL,11:02:19,20:49:26
1147,HOSTAL,9:18:49,20:39:09
1148,HOSTAL,1:12:01,23:52:30
1149,HOTEL,3:31:47,19:56:02
1150,HOSTAL,8:50:54,23:23:13
1151,HOSTAL,0:08:48,19:01:08
1152,HOTEL,6:54:49,17:02:28
1153,HOTEL,8:08:49,13:01:10
1154,HOTEL,0:02:07,15:55:46
1155,HOTEL,2:32:22,23:13:40
1156,HOSTAL,2:14:16,22:01:17
1157,HOTEL,9:21:08,20:07:00
1158,HOTEL,5:30:22,17:08:44
1159,HOTEL,7:26:27,20:07:57
1160,HOSTAL,0:27:21,19:49:46
1161,HOTEL,11:40:10,19:38:32
1162,HOSTAL,10:19:14,19:32:55
1163,HOSTAL,11:53:14,22:08:43
1164,HOTEL,8:14:15,22:56:34
1165,HOSTAL,9:21:47,23:13:11
1166,HOSTAL,3:49:40,14:37:44
1167,HOSTAL,4:30:23,17:03:05
1168,HOSTAL,2:57:21,18:12:10
1169,HOTEL,7:31:58,17:57:07
1170,HOTEL,7:13:32,15:34:56
1171,HOSTAL,10:26:21,16:23:26
1172,HOSTAL,10:21:43,13:17:14
1173,HOTEL,4:38:46,14:46:48
1174,HOSTAL,1:42:32,21:48:19
1175,HOTEL,0:32:30,22:00:40
1176,HOTEL,7:00:36,13:45:22
1177,HOSTAL,7:57:38,13:15:34
1178,HOTEL,9:57:54,21:31:19
1179,HOSTAL,2:54:43,22:24:40
1180,HOSTAL,10:12:38,14:15:12
1181,HOTEL,8:20:19,20:38:24
1182,HOSTAL,3:00:14,23:47:19
1183,HOSTAL,0:39:07,14:21:12
1184,HOTEL,7:47:16,21:20:45
1185,HOSTAL,9:48:32,18:08:28
1186,HOSTAL,9:29:30,15:23:25
1187,HOTEL,1:36:12,17:38:57
1188,HOSTAL,6:25:01,23:06:33
1189,HOSTAL,7:18:22,17:21:15
1190,HOSTAL,9:29:50,14:15:39
1191,HOSTAL,6:29:27,18:35:04
1192,HOSTAL,6:25:16,13:09:55
1193,HOSTAL,5:07:47,13:02:15
1194,HOTEL,4:34:26,14:02:57
1195,HOSTAL,11:58:09,21:10:04
1196,HOTEL,3:01:53,20:53:48
1197,HOSTAL,10:17:54,21:00:05
1198,HOTEL,7:52:41,15:23:37
1199,HOTEL,10:36:52,14:16:37
1200,HOTEL,3:30:23,14:15:37
1201,HOTEL,4:41:44,15:38:05
1202,HOSTAL,6:29:41,19:06:35
1203,HOSTAL,3:17:57,17:44:12
1204,HOSTAL,5:03:37,14:53:28
1205,HOSTAL,7:22:52,23:37:14
1206,HOTEL,2:32:55,20:16:40
1207,HOSTAL,7:40:12,14:52:44
1208,HOSTAL,3:36:04,19:24:29
1209,HOTEL,8:30:19,14:08:07
1210,HOTEL,8:38:22,17:59:17
1211,HOTEL,8:54:58,22:48:06
1212,HOSTAL,6:18:00,23:00:00
1213,HOTEL,2:09:17,20:44:18
1214,HOSTAL,9:23:03,19:25:37
1215,HOSTAL,2:05:42,22:02:57
1216,HOTEL,7:49:35,21:35:56
1217,HOSTAL,11:41:21,21:50:14
1218,HOSTAL,9:57:55,21:27:10
1219,HOSTAL,5:42:27,19:30:46
1220,HOTEL,11:13:38,16:01:59
1221,HOTEL,7:51:52,18:01:48
1222,HOSTAL,5:11:59,17:05:13
1223,HOSTAL,9:24:44,23:49:11
1224,HOTEL,11:42:48,16:45:03
1225,HOSTAL,3:46:17,20:30:37
1226,HOTEL,9:24:34,21:08:08
1227,HOTEL,9:42:02,21:28:45
1228,HOSTAL,10:31:12,22:55:32
1229,HOTEL,10:26:56,15:25:43
1230,HOTEL,7:37:36,18:07:27
1231,HOSTAL,3:13:04,22:46:10
1232,HOSTAL,3:49:26,22:49:29
1233,HOSTAL,6:11:16,14:05:53
1234,HOTEL,10:00:08,22:28:53
1235,HOSTAL,9:54:17,22:06:32
1236,HOSTAL,0:54:12,14:57:26
1237,HOTEL,4:45:04,19:57:15
1238,HOTEL,10:59:36,17:35:11
1239,HOSTAL,3:39:56,16:03:46
1240,HOTEL,11:41:42,23:04:09
1241,HOTEL,6:55:50,23:17:47
1242,HOTEL,10:23:46,19:34:16
1243,HOTEL,10:59:09,17:50:49
1244,HOTEL,6:57:33,22:51:10
1245,HOSTAL,10:03:00,15:46:38
1246,HOTEL,1:19:59,22:34:26
1247,HOTEL,2:56:26,14:05:08
1248,HOTEL,6:35:00,19:03:21
1249,HOSTAL,10:35:24,20:52:34
1250,HOSTAL,3:34:09,18:55:54
1251,HOTEL,8:21:37,23:31:55
1252,HOTEL,7:50:49,16:14:34
1253,HOSTAL,8:51:53,21:06:02
1254,HOTEL,5:24:52,23:25:23
1255,HOSTAL,11:25:17,20:33:59
1256,HOTEL,0:47:50,19:43:01
1257,HOSTAL,1:58:40,18:12:14
1258,HOTEL,5:07:49,15:40:44
1259,HOTEL,6:57:57,16:31:50
1260,HOSTAL,2:32:41,13:29:21
1261,HOSTAL,7:32:24,17:27:55
1262,HOTEL,3:49:46,19:53:01
1263,HOSTAL,4:29:03,15:04:44
1264,HOTEL,2:01:00,17:04:08
1265,HOTEL,8:54:43,18:15:36
1266,HOTEL,9:57:46,21:33:13
1267,HOTEL,11:32:40,20:52:20
1268,HOSTAL,9:34:14,23:23:30
1269,HOTEL,0:58:39,22:02:41
1270,HOSTAL,7:04:24,22:37:35
1271,HOTEL,0:49:49,20:51:52
1272,HOSTAL,0:46:51,21:24:42
1273,HOSTAL,11:00:48,21:59:15
1274,HOSTAL,10:04:30,18:17:36
1275,HOTEL,0:17:24,21:34:00
1276,HOTEL,11:40:35,13:35:44
1277,HOSTAL,0:04:15,19:11:05
1278,HOSTAL,10:41:54,20:50:30
1279,HOSTAL,7:29:22,20:32:51
1280,HOTEL,1:36:04,16:01:37
1281,HOTEL,7:12:39,16:39:47
1282,HOTEL,2:50:38,22:49:34
1283,HOTEL,6:33:40,21:41:23
1284,HOSTAL,10:13:47,14:08:11
1285,HOSTAL,3:57:29,16:22:50
1286,HOSTAL,2:58:00,15:41:29
1287,HOSTAL,7:40:25,19:25:34
1288,HOTEL,0:54:07,23:52:34
1289,HOTEL,11:09:41,18:04:08
1290,HOTEL,1:20:19,18:22:01
1291,HOSTAL,11:49:08,23:45:45
1292,HOTEL,10:05:34,22:20:54
1293,HOSTAL,5:31:52,18:23:16
1294,HOTEL,3:33:30,14:56:42
1295,HOSTAL,2:19:20,13:58:07
1296,HOTEL,9:19:09,17:59:28
1297,HOSTAL,7:32:17,23:22:17
1298,HOSTAL,5:32:22,13:55:31
1299,HOTEL,6:21:00,22:25:42
1300,HOTEL,7:14:02,22:30:58
1301,HOTEL,1:10:43,17:39:47
1302,HOTEL,6:24:36,20:31:46
1303,HOSTAL,9:22:17,20:21:00
1304,HOSTAL,8:34:01,17:54:19
1305,HOSTAL,6:57:05,20:50:19
1306,HOTEL,6:38:36,17:27:38
1307,HOTEL,9:03:33,21:53:35
1308,HOTEL,8:18:22,14:53:34
1309,HOTEL,8:55:25,16:32:42
1310,HOTEL,10:02:51,17:27:01
1311,HOTEL,6:32:47,19:16:19
1312,HOSTAL,9:03:06,15:46:25
1313,HOTEL,11:58:04,23:48:41
1314,HOSTAL,4:36:16,16:07:16
1315,HOTEL,8:41:38,14:02:19
1316,HOTEL,3:25:52,14:28:44
1317,HOSTAL,2:20:53,17:54:34
1318,HOTEL,5:15:06,17:42:42
1319,HOTEL,4:14:43,20:03:10
1320,HOTEL,6:59:06,15:57:35
1321,HOSTAL,11:30:52,20:20:45
1322,HOSTAL,6:37:01,19:56:39
1323,HOSTAL,4:26:31,18:38:12
1324,HOSTAL,11:57:28,22:10:24
1325,HOTEL,2:20:18,16:16:45
1326,HOTEL,8:50:38,21:01:31
1327,HOTEL,0:34:51,21:40:30
1328,HOSTAL,5:58:06,14:59:35
1329,HOTEL,3:19:27,17:49:26
1330,HOSTAL,1:04:45,21:01:53
1331,HOSTAL,4:31:41,19:17:17
1332,HOTEL,4:15:02,22:50:21
1333,HOSTAL,5:19:05,23:29:31
1334,HOTEL,2:19:18,14:04:48
1335,HOTEL,10:44:01,16:11:58
1336,HOTEL,2:35:30,16:00:28
1337,HOTEL,9:14:03,17:08:59
1338,HOSTAL,9:58:51,19:28:09
1339,HOSTAL,5:56:11,23:26:22
1340,HOTEL,2:13:37,22:15:06
1341,HOTEL,1:51:51,18:00:08
1342,HOTEL,1:31:25,20:33:19
1343,HOSTAL,11:19:21,20:28:52
1344,HOSTAL,10:58:21,22:27:16
1345,HOTEL,4:03:39,23:39:15
